Time(s), z(m), vz(m/s), vp(m/s)
6.16956e-07,0.00323501,-12165.6,366.439
6.17056e-07,0.0032338,-12177.7,366.439
6.17156e-07,0.00323258,-12189.8,366.439
6.17256e-07,0.00323136,-12201.9,366.439
6.17356e-07,0.00323014,-12213.9,366.439
6.17456e-07,0.00322892,-12226,366.439
6.17556e-07,0.00322769,-12238.1,366.439
6.17656e-07,0.00322647,-12250.2,366.439
6.17756e-07,0.00322524,-12262.2,366.439
6.17856e-07,0.00322402,-12274.3,366.439
6.17955e-07,0.00322279,-12286.4,366.439
6.18055e-07,0.00322156,-12298.5,366.439
6.18155e-07,0.00322033,-12310.6,366.439
6.18255e-07,0.0032191,-12322.6,366.439
6.18355e-07,0.00321786,-12334.7,366.439
6.18455e-07,0.00321663,-12346.8,366.439
6.18555e-07,0.00321539,-12358.9,366.439
6.18655e-07,0.00321416,-12370.9,366.439
6.18755e-07,0.00321292,-12383,366.439
6.18855e-07,0.00321168,-12395.1,366.439
6.18955e-07,0.00321044,-12407.2,366.439
6.19055e-07,0.0032092,-12419.2,366.439
6.19155e-07,0.00320796,-12431.3,366.439
6.19255e-07,0.00320671,-12443.4,366.439
6.19355e-07,0.00320547,-12455.5,366.439
6.19455e-07,0.00320422,-12467.5,366.439
6.19555e-07,0.00320298,-12479.6,366.439
6.19655e-07,0.00320173,-12491.7,366.439
6.19755e-07,0.00320048,-12503.8,366.439
6.19855e-07,0.00319923,-12515.8,366.439
6.19955e-07,0.00319797,-12527.9,366.439
6.20055e-07,0.00319672,-12540,366.439
6.20155e-07,0.00319547,-12552.1,366.439
6.20255e-07,0.00319421,-12564.2,366.439
6.20355e-07,0.00319295,-12576.2,366.439
6.20455e-07,0.00319169,-12588.3,366.439
6.20555e-07,0.00319044,-12600.4,366.439
6.20655e-07,0.00318917,-12612.5,366.439
6.20755e-07,0.00318791,-12624.5,366.439
6.20855e-07,0.00318665,-12636.6,366.439
6.20955e-07,0.00318539,-12648.7,366.439
6.21055e-07,0.00318412,-12660.8,366.439
6.21155e-07,0.00318285,-12672.8,366.439
6.21255e-07,0.00318159,-12684.9,366.439
6.21355e-07,0.00318032,-12697,366.439
6.21455e-07,0.00317905,-12709.1,366.439
6.21555e-07,0.00317777,-12721.1,366.439
6.21655e-07,0.0031765,-12733.2,366.439
6.21755e-07,0.00317523,-12745.3,366.439
6.21855e-07,0.00317395,-12757.4,366.439
6.21955e-07,0.00317268,-12769.4,366.439
6.22055e-07,0.0031714,-12781.5,366.439
6.22155e-07,0.00317012,-12793.6,366.439
6.22255e-07,0.00316884,-12805.7,366.439
6.22355e-07,0.00316756,-12817.8,366.439
6.22455e-07,0.00316628,-12829.8,366.439
6.22555e-07,0.00316499,-12841.9,366.439
6.22655e-07,0.00316371,-12854,366.439
6.22755e-07,0.00316242,-12866.1,366.439
6.22855e-07,0.00316114,-12878.1,366.439
6.22955e-07,0.00315985,-12890.2,366.439
6.23055e-07,0.00315856,-12902.3,366.439
6.23155e-07,0.00315727,-12914.4,366.439
6.23255e-07,0.00315597,-12926.4,366.439
6.23355e-07,0.00315468,-12938.5,366.439
6.23455e-07,0.00315339,-12950.6,366.439
6.23555e-07,0.00315209,-12962.7,366.439
6.23655e-07,0.00315079,-12974.7,366.439
6.23755e-07,0.0031495,-12986.8,366.439
6.23855e-07,0.0031482,-12998.9,366.439
6.23955e-07,0.0031469,-13011,366.439
6.24055e-07,0.00314559,-13023,366.439
6.24155e-07,0.00314429,-13035.1,366.439
6.24255e-07,0.00314299,-13047.2,366.439
6.24355e-07,0.00314168,-13059.3,366.439
6.24455e-07,0.00314038,-13071.4,366.439
6.24555e-07,0.00313907,-13083.4,366.439
6.24655e-07,0.00313776,-13095.5,366.439
6.24755e-07,0.00313645,-13107.6,366.439
6.24855e-07,0.00313514,-13119.7,366.439
6.24955e-07,0.00313382,-13131.7,366.439
6.25055e-07,0.00313251,-13143.8,366.439
6.25155e-07,0.0031312,-13155.9,366.439
6.25255e-07,0.00312988,-13168,366.439
6.25355e-07,0.00312856,-13180,366.439
6.25455e-07,0.00312724,-13192.1,366.439
6.25555e-07,0.00312592,-13204.2,366.439
6.25655e-07,0.0031246,-13216.3,366.439
6.25755e-07,0.00312328,-13228.3,366.439
6.25855e-07,0.00312196,-13240.4,366.439
6.25954e-07,0.00312063,-13252.5,366.439
6.26054e-07,0.00311931,-13264.6,366.439
6.26154e-07,0.00311798,-13276.6,366.439
6.26254e-07,0.00311665,-13288.7,366.439
6.26354e-07,0.00311532,-13300.8,366.439
6.26454e-07,0.00311399,-13312.9,366.439
6.26554e-07,0.00311266,-13325,366.439
6.26654e-07,0.00311133,-13337,366.439
6.26754e-07,0.00310999,-13349.1,366.439
6.26854e-07,0.00310866,-13361.2,366.439
6.26954e-07,0.00310732,-13373.3,366.439
6.27054e-07,0.00310598,-13385.3,366.439
6.27154e-07,0.00310464,-13397.4,366.439
6.27254e-07,0.0031033,-13409.5,366.439
6.27354e-07,0.00310196,-13421.6,366.439
6.27454e-07,0.00310062,-13433.6,366.439
6.27554e-07,0.00309927,-13445.7,366.439
6.27654e-07,0.00309793,-13457.8,366.439
6.27754e-07,0.00309658,-13469.9,366.439
6.27854e-07,0.00309523,-13481.9,366.439
6.27954e-07,0.00309389,-13494,366.439
6.28054e-07,0.00309254,-13506.1,366.439
6.28154e-07,0.00309119,-13518.2,366.439
6.28254e-07,0.00308983,-13530.2,366.439
6.28354e-07,0.00308848,-13542.3,366.439
6.28454e-07,0.00308712,-13554.4,366.439
6.28554e-07,0.00308577,-13566.5,366.439
6.28654e-07,0.00308441,-13578.6,366.439
6.28754e-07,0.00308305,-13590.6,366.439
6.28854e-07,0.00308169,-13602.7,366.439
6.28954e-07,0.00308033,-13614.8,366.439
6.29054e-07,0.00307897,-13626.9,366.439
6.29154e-07,0.00307761,-13638.9,366.439
6.29254e-07,0.00307624,-13651,366.439
6.29354e-07,0.00307488,-13663.1,366.439
6.29454e-07,0.00307351,-13675.2,366.439
6.29554e-07,0.00307214,-13687.2,366.439
6.29654e-07,0.00307077,-13699.3,366.439
6.29754e-07,0.0030694,-13711.4,366.439
6.29854e-07,0.00306803,-13723.5,366.439
6.29954e-07,0.00306666,-13735.5,366.439
6.30054e-07,0.00306528,-13747.6,366.439
6.30154e-07,0.00306391,-13759.7,366.439
6.30254e-07,0.00306253,-13771.8,366.439
6.30354e-07,0.00306115,-13783.8,366.439
6.30454e-07,0.00305977,-13795.9,366.439
6.30554e-07,0.00305839,-13808,366.439
6.30654e-07,0.00305701,-13820.1,366.439
6.30754e-07,0.00305563,-13832.2,366.439
6.30854e-07,0.00305425,-13844.2,366.439
6.30954e-07,0.00305286,-13856.3,366.439
6.31054e-07,0.00305147,-13868.4,366.439
6.31154e-07,0.00305009,-13880.5,366.439
6.31254e-07,0.0030487,-13892.5,366.439
6.31354e-07,0.00304731,-13904.6,366.439
6.31454e-07,0.00304592,-13916.7,366.439
6.31554e-07,0.00304453,-13928.8,366.439
6.31654e-07,0.00304313,-13940.8,366.439
6.31754e-07,0.00304174,-13952.9,366.439
6.31854e-07,0.00304034,-13965,366.439
6.31954e-07,0.00303894,-13977.1,366.439
6.32054e-07,0.00303755,-13989.1,366.439
6.32154e-07,0.00303615,-14001.2,366.439
6.32254e-07,0.00303475,-14013.3,366.439
6.32354e-07,0.00303334,-14025.4,366.439
6.32454e-07,0.00303194,-14037.4,366.439
6.32554e-07,0.00303054,-14049.5,366.439
6.32654e-07,0.00302913,-14061.6,366.439
6.32754e-07,0.00302772,-14073.7,366.439
6.32854e-07,0.00302632,-14085.8,366.439
6.32954e-07,0.00302491,-14097.8,366.439
6.33054e-07,0.0030235,-14109.9,366.439
6.33154e-07,0.00302208,-14122,366.439
6.33254e-07,0.00302067,-14134.1,366.439
6.33354e-07,0.00301926,-14146.1,366.439
6.33454e-07,0.00301784,-14158.2,366.439
6.33554e-07,0.00301643,-14170.3,366.439
6.33654e-07,0.00301501,-14182.4,366.439
6.33754e-07,0.00301359,-14194.4,366.439
6.33854e-07,0.00301217,-14206.5,366.439
6.33954e-07,0.00301075,-14218.6,366.439
6.34053e-07,0.00300933,-14230.7,366.439
6.34153e-07,0.0030079,-14242.7,366.439
6.34253e-07,0.00300648,-14254.8,366.439
6.34353e-07,0.00300505,-14266.9,366.439
6.34453e-07,0.00300362,-14279,366.439
6.34553e-07,0.0030022,-14291,366.439
6.34653e-07,0.00300077,-14303.1,366.439
6.34753e-07,0.00299933,-14315.2,366.439
6.34853e-07,0.0029979,-14327.3,366.439
6.34953e-07,0.00299647,-14339.4,366.439
6.35053e-07,0.00299503,-14351.4,366.439
6.35153e-07,0.0029936,-14363.5,366.439
6.35253e-07,0.00299216,-14375.6,366.439
6.35353e-07,0.00299072,-14387.7,366.439
6.35453e-07,0.00298928,-14399.7,366.439
6.35553e-07,0.00298784,-14411.8,366.439
6.35653e-07,0.0029864,-14423.9,366.439
6.35753e-07,0.00298496,-14436,366.439
6.35853e-07,0.00298352,-14448,366.439
6.35953e-07,0.00298207,-14460.1,366.439
6.36053e-07,0.00298062,-14472.2,366.439
6.36153e-07,0.00297918,-14484.3,366.439
6.36253e-07,0.00297773,-14496.3,366.439
6.36353e-07,0.00297628,-14508.4,366.439
6.36453e-07,0.00297482,-14520.5,366.439
6.36553e-07,0.00297337,-14532.6,366.439
6.36653e-07,0.00297192,-14544.6,366.439
6.36753e-07,0.00297046,-14556.7,366.439
6.36853e-07,0.00296901,-14568.8,366.439
6.36953e-07,0.00296755,-14580.9,366.439
6.37053e-07,0.00296609,-14593,366.439
6.37153e-07,0.00296463,-14605,366.439
6.37253e-07,0.00296317,-14617.1,366.439
6.37353e-07,0.00296171,-14629.2,366.439
6.37453e-07,0.00296024,-14641.3,366.439
6.37553e-07,0.00295878,-14653.3,366.439
6.37653e-07,0.00295731,-14665.4,366.439
6.37753e-07,0.00295585,-14677.5,366.439
6.37853e-07,0.00295438,-14689.6,366.439
6.37953e-07,0.00295291,-14701.6,366.439
6.38053e-07,0.00295144,-14713.7,366.439
6.38153e-07,0.00294997,-14725.8,366.439
6.38253e-07,0.00294849,-14737.9,366.439
6.38353e-07,0.00294702,-14749.9,366.439
6.38453e-07,0.00294554,-14762,366.439
6.38553e-07,0.00294407,-14774.1,366.439
6.38653e-07,0.00294259,-14786.2,366.439
6.38753e-07,0.00294111,-14798.2,366.439
6.38853e-07,0.00293963,-14810.3,366.439
6.38953e-07,0.00293815,-14822.4,366.439
6.39053e-07,0.00293666,-14834.5,366.439
6.39153e-07,0.00293518,-14846.6,366.439
6.39253e-07,0.00293369,-14858.6,366.439
6.39353e-07,0.00293221,-14870.7,366.439
6.39453e-07,0.00293072,-14882.8,366.439
6.39553e-07,0.00292923,-14894.9,366.439
6.39653e-07,0.00292774,-14906.9,366.439
6.39753e-07,0.00292625,-14919,366.439
6.39853e-07,0.00292476,-14931.1,366.439
6.39953e-07,0.00292326,-14943.2,366.439
6.40053e-07,0.00292177,-14955.2,366.439
6.40153e-07,0.00292027,-14967.3,366.439
6.40253e-07,0.00291877,-14979.4,366.439
6.40353e-07,0.00291728,-14991.5,366.439
6.40453e-07,0.00291578,-15003.5,366.439
6.40553e-07,0.00291428,-15015.6,366.439
6.40653e-07,0.00291277,-15027.7,366.439
6.40753e-07,0.00291127,-15039.8,366.439
6.40853e-07,0.00290977,-15051.8,366.439
6.40953e-07,0.00290826,-15063.9,366.439
6.41053e-07,0.00290675,-15076,366.439
6.41153e-07,0.00290524,-15088.1,366.439
6.41253e-07,0.00290374,-15100.2,366.439
6.41353e-07,0.00290222,-15112.2,366.439
6.41453e-07,0.00290071,-15124.3,366.439
6.41553e-07,0.0028992,-15136.4,366.439
6.41653e-07,0.00289769,-15148.5,366.439
6.41753e-07,0.00289617,-15160.5,366.439
6.41853e-07,0.00289465,-15172.6,366.439
6.41953e-07,0.00289314,-15184.7,366.439
6.42052e-07,0.00289162,-15196.8,366.439
6.42152e-07,0.0028901,-15208.8,366.439
6.42252e-07,0.00288857,-15220.9,366.439
6.42352e-07,0.00288705,-15233,366.439
6.42452e-07,0.00288553,-15245.1,366.439
6.42552e-07,0.002884,-15257.1,366.439
6.42652e-07,0.00288248,-15269.2,366.439
6.42752e-07,0.00288095,-15281.3,366.439
6.42852e-07,0.00287942,-15293.4,366.439
6.42952e-07,0.00287789,-15305.4,366.439
6.43052e-07,0.00287636,-15317.5,366.439
6.43152e-07,0.00287483,-15329.6,366.439
6.43252e-07,0.00287329,-15341.7,366.439
6.43352e-07,0.00287176,-15353.8,366.439
6.43452e-07,0.00287022,-15365.8,366.439
6.43552e-07,0.00286869,-15377.9,366.439
6.43652e-07,0.00286715,-15390,366.439
6.43752e-07,0.00286561,-15402.1,366.439
6.43852e-07,0.00286407,-15414.1,366.439
6.43952e-07,0.00286252,-15426.2,366.439
6.44052e-07,0.00286098,-15438.3,366.439
6.44152e-07,0.00285944,-15450.4,366.439
6.44252e-07,0.00285789,-15462.4,366.439
6.44352e-07,0.00285634,-15474.5,366.439
6.44452e-07,0.0028548,-15486.6,366.439
6.44552e-07,0.00285325,-15498.7,366.439
6.44652e-07,0.0028517,-15510.7,366.439
6.44752e-07,0.00285015,-15522.8,366.439
6.44852e-07,0.00284859,-15534.9,366.439
6.44952e-07,0.00284704,-15547,366.439
6.45052e-07,0.00284548,-15559,366.439
6.45152e-07,0.00284393,-15571.1,366.439
6.45252e-07,0.00284237,-15583.2,366.439
6.45352e-07,0.00284081,-15595.3,366.439
6.45452e-07,0.00283925,-15607.3,366.439
6.45552e-07,0.00283769,-15619.4,366.439
6.45652e-07,0.00283613,-15631.5,366.439
6.45752e-07,0.00283456,-15643.6,366.439
6.45852e-07,0.002833,-15655.7,366.439
6.45952e-07,0.00283143,-15667.7,366.439
6.46052e-07,0.00282986,-15679.8,366.439
6.46152e-07,0.00282829,-15691.9,366.439
6.46252e-07,0.00282672,-15704,366.439
6.46352e-07,0.00282515,-15716,366.439
6.46452e-07,0.00282358,-15728.1,366.439
6.46552e-07,0.00282201,-15740.2,366.439
6.46652e-07,0.00282043,-15752.3,366.439
6.46752e-07,0.00281886,-15764.3,366.439
6.46852e-07,0.00281728,-15776.4,366.439
6.46952e-07,0.0028157,-15788.5,366.439
6.47052e-07,0.00281412,-15800.6,366.439
6.47152e-07,0.00281254,-15812.6,366.439
6.47252e-07,0.00281096,-15824.7,366.439
6.47352e-07,0.00280938,-15836.8,366.439
6.47452e-07,0.00280779,-15848.9,366.439
6.47552e-07,0.00280621,-15860.9,366.439
6.47652e-07,0.00280462,-15873,366.439
6.47752e-07,0.00280303,-15885.1,366.439
6.47852e-07,0.00280144,-15897.2,366.439
6.47952e-07,0.00279985,-15909.3,366.439
6.48052e-07,0.00279826,-15921.3,366.439
6.48152e-07,0.00279667,-15933.4,366.439
6.48252e-07,0.00279508,-15945.5,366.439
6.48352e-07,0.00279348,-15957.6,366.439
6.48452e-07,0.00279188,-15969.6,366.439
6.48552e-07,0.00279029,-15981.7,366.439
6.48652e-07,0.00278869,-15993.8,366.439
6.48752e-07,0.00278709,-16005.9,366.439
6.48852e-07,0.00278549,-16017.9,366.439
6.48952e-07,0.00278388,-16030,366.439
6.49052e-07,0.00278228,-16042.1,366.439
6.49152e-07,0.00278068,-16054.2,366.439
6.49252e-07,0.00277907,-16066.2,366.439
6.49352e-07,0.00277746,-16078.3,366.439
6.49452e-07,0.00277585,-16090.4,366.439
6.49552e-07,0.00277424,-16102.5,366.439
6.49652e-07,0.00277263,-16114.5,366.439
6.49752e-07,0.00277102,-16126.6,366.439
6.49852e-07,0.00276941,-16138.7,366.439
6.49952e-07,0.00276779,-16150.8,366.439
6.50052e-07,0.00276618,-16162.9,366.439
6.50151e-07,0.00276456,-16174.9,366.439
6.50251e-07,0.00276294,-16187,366.439
6.50351e-07,0.00276132,-16199.1,366.439
6.50451e-07,0.0027597,-16211.2,366.439
6.50551e-07,0.00275808,-16223.2,366.439
6.50651e-07,0.00275646,-16235.3,366.439
6.50751e-07,0.00275483,-16247.4,366.439
6.50851e-07,0.00275321,-16259.5,366.439
6.50951e-07,0.00275158,-16271.5,366.439
6.51051e-07,0.00274995,-16283.6,366.439
6.51151e-07,0.00274833,-16295.7,366.439
6.51251e-07,0.0027467,-16307.8,366.439
6.51351e-07,0.00274506,-16319.8,366.439
6.51451e-07,0.00274343,-16331.9,366.439
6.51551e-07,0.0027418,-16344,366.439
6.51651e-07,0.00274016,-16356.1,366.439
6.51751e-07,0.00273853,-16368.1,366.439
6.51851e-07,0.00273689,-16380.2,366.439
6.51951e-07,0.00273525,-16392.3,366.439
6.52051e-07,0.00273361,-16404.4,366.439
6.52151e-07,0.00273197,-16416.5,366.439
6.52251e-07,0.00273033,-16428.5,366.439
6.52351e-07,0.00272868,-16440.6,366.439
6.52451e-07,0.00272704,-16452.7,366.439
6.52551e-07,0.00272539,-16464.8,366.439
6.52651e-07,0.00272375,-16476.8,366.439
6.52751e-07,0.0027221,-16488.9,366.439
6.52851e-07,0.00272045,-16501,366.439
6.52951e-07,0.0027188,-16513.1,366.439
6.53051e-07,0.00271715,-16525.1,366.439
6.53151e-07,0.00271549,-16537.2,366.439
6.53251e-07,0.00271384,-16549.3,366.439
6.53351e-07,0.00271218,-16561.4,366.439
6.53451e-07,0.00271053,-16573.4,366.439
6.53551e-07,0.00270887,-16585.5,366.439
6.53651e-07,0.00270721,-16597.6,366.439
6.53751e-07,0.00270555,-16609.7,366.439
6.53851e-07,0.00270389,-16621.7,366.439
6.53951e-07,0.00270222,-16633.8,366.439
6.54051e-07,0.00270056,-16645.9,366.439
6.54151e-07,0.0026989,-16658,366.439
6.54251e-07,0.00269723,-16670.1,366.439
6.54351e-07,0.00269556,-16682.1,366.439
6.54451e-07,0.00269389,-16694.2,366.439
6.54551e-07,0.00269222,-16706.3,366.439
6.54651e-07,0.00269055,-16718.4,366.439
6.54751e-07,0.00268888,-16730.4,366.439
6.54851e-07,0.00268721,-16742.5,366.439
6.54951e-07,0.00268553,-16754.6,366.439
6.55051e-07,0.00268385,-16766.7,366.439
6.55151e-07,0.00268218,-16778.7,366.439
6.55251e-07,0.0026805,-16790.8,366.439
6.55351e-07,0.00267882,-16802.9,366.439
6.55451e-07,0.00267714,-16815,366.439
6.55551e-07,0.00267546,-16827,366.439
6.55651e-07,0.00267377,-16839.1,366.439
6.55751e-07,0.00267209,-16851.2,366.439
6.55851e-07,0.0026704,-16863.3,366.439
6.55951e-07,0.00266872,-16875.3,366.439
6.56051e-07,0.00266703,-16887.4,366.439
6.56151e-07,0.00266534,-16899.5,366.439
6.56251e-07,0.00266365,-16911.6,366.439
6.56351e-07,0.00266196,-16923.7,366.439
6.56451e-07,0.00266026,-16935.7,366.439
6.56551e-07,0.00265857,-16947.8,366.439
6.56651e-07,0.00265687,-16959.9,366.439
6.56751e-07,0.00265518,-16972,366.439
6.56851e-07,0.00265348,-16984,366.439
6.56951e-07,0.00265178,-16996.1,366.439
6.57051e-07,0.00265008,-17008.2,366.439
6.57151e-07,0.00264838,-17020.3,366.439
6.57251e-07,0.00264668,-17032.3,366.439
6.57351e-07,0.00264497,-17044.4,366.439
6.57451e-07,0.00264327,-17056.5,366.439
6.57551e-07,0.00264156,-17068.6,366.439
6.57651e-07,0.00263985,-17080.6,366.439
6.57751e-07,0.00263814,-17092.7,366.439
6.57851e-07,0.00263643,-17104.8,366.439
6.57951e-07,0.00263472,-17116.9,366.439
6.58051e-07,0.00263301,-17128.9,366.439
6.5815e-07,0.0026313,-17141,366.439
6.5825e-07,0.00262958,-17153.1,366.439
6.5835e-07,0.00262787,-17165.2,366.439
6.5845e-07,0.00262615,-17177.3,366.439
6.5855e-07,0.00262443,-17189.3,366.439
6.5865e-07,0.00262271,-17201.4,366.439
6.5875e-07,0.00262099,-17213.5,366.439
6.5885e-07,0.00261927,-17225.6,366.439
6.5895e-07,0.00261755,-17237.6,366.439
6.5905e-07,0.00261582,-17249.7,366.439
6.5915e-07,0.0026141,-17261.8,366.439
6.5925e-07,0.00261237,-17273.9,366.439
6.5935e-07,0.00261064,-17285.9,366.439
6.5945e-07,0.00260891,-17298,366.439
6.5955e-07,0.00260718,-17310.1,366.439
6.5965e-07,0.00260545,-17322.2,366.439
6.5975e-07,0.00260372,-17334.2,366.439
6.5985e-07,0.00260198,-17346.3,366.439
6.5995e-07,0.00260025,-17358.4,366.439
6.6005e-07,0.00259851,-17370.5,366.439
6.6015e-07,0.00259677,-17382.5,366.439
6.6025e-07,0.00259503,-17394.6,366.439
6.6035e-07,0.00259329,-17406.7,366.439
6.6045e-07,0.00259155,-17418.8,366.439
6.6055e-07,0.00258981,-17430.9,366.439
6.6065e-07,0.00258807,-17442.9,366.439
6.6075e-07,0.00258632,-17455,366.439
6.6085e-07,0.00258458,-17467.1,366.439
6.6095e-07,0.00258283,-17479.2,366.439
6.6105e-07,0.00258108,-17491.2,366.439
6.6115e-07,0.00257933,-17503.3,366.439
6.6125e-07,0.00257758,-17515.4,366.439
6.6135e-07,0.00257583,-17527.5,366.439
6.6145e-07,0.00257407,-17539.5,366.439
6.6155e-07,0.00257232,-17551.6,366.439
6.6165e-07,0.00257056,-17563.7,366.439
6.6175e-07,0.00256881,-17575.8,366.439
6.6185e-07,0.00256705,-17587.8,366.439
6.6195e-07,0.00256529,-17599.9,366.439
6.6205e-07,0.00256353,-17612,366.439
6.6215e-07,0.00256177,-17624.1,366.439
6.6225e-07,0.00256,-17636.1,366.439
6.6235e-07,0.00255824,-17648.2,366.439
6.6245e-07,0.00255647,-17660.3,366.439
6.6255e-07,0.00255471,-17672.4,366.439
6.6265e-07,0.00255294,-17684.5,366.439
6.6275e-07,0.00255117,-17696.5,366.439
6.6285e-07,0.0025494,-17708.6,366.439
6.6295e-07,0.00254763,-17720.7,366.439
6.6305e-07,0.00254586,-17732.8,366.439
6.6315e-07,0.00254408,-17744.8,366.439
6.6325e-07,0.00254231,-17756.9,366.439
6.6335e-07,0.00254053,-17769,366.439
6.6345e-07,0.00253875,-17781.1,366.439
6.6355e-07,0.00253697,-17793.1,366.439
6.6365e-07,0.00253519,-17805.2,366.439
6.6375e-07,0.00253341,-17817.3,366.439
6.6385e-07,0.00253163,-17829.4,366.439
6.6395e-07,0.00252985,-17841.4,366.439
6.6405e-07,0.00252806,-17853.5,366.439
6.6415e-07,0.00252628,-17865.6,366.439
6.6425e-07,0.00252449,-17877.7,366.439
6.6435e-07,0.0025227,-17889.7,366.439
6.6445e-07,0.00252091,-17901.8,366.439
6.6455e-07,0.00251912,-17913.9,366.439
6.6465e-07,0.00251733,-17926,366.439
6.6475e-07,0.00251554,-17938.1,366.439
6.6485e-07,0.00251374,-17950.1,366.439
6.6495e-07,0.00251195,-17962.2,366.439
6.6505e-07,0.00251015,-17974.3,366.439
6.6515e-07,0.00250835,-17986.4,366.439
6.6525e-07,0.00250655,-17998.4,366.439
6.6535e-07,0.00250475,-18010.5,366.439
6.6545e-07,0.00250295,-18022.6,366.439
6.6555e-07,0.00250115,-18034.7,366.439
6.6565e-07,0.00249934,-18046.7,366.439
6.6575e-07,0.00249754,-18058.8,366.439
6.6585e-07,0.00249573,-18070.9,366.439
6.6595e-07,0.00249392,-18083,366.439
6.6605e-07,0.00249211,-18095,366.439
6.6615e-07,0.0024903,-18107.1,366.439
6.66249e-07,0.00248849,-18119.2,366.439
6.66349e-07,0.00248668,-18131.3,366.439
6.66449e-07,0.00248487,-18143.3,366.439
6.66549e-07,0.00248305,-18155.4,366.439
6.66649e-07,0.00248124,-18167.5,366.439
6.66749e-07,0.00247942,-18179.6,366.439
6.66849e-07,0.0024776,-18191.7,366.439
6.66949e-07,0.00247578,-18203.7,366.439
6.67049e-07,0.00247396,-18215.8,366.439
6.67149e-07,0.00247214,-18227.9,366.439
6.67249e-07,0.00247031,-18240,366.439
6.67349e-07,0.00246849,-18252,366.439
6.67449e-07,0.00246666,-18264.1,366.439
6.67549e-07,0.00246484,-18276.2,366.439
6.67649e-07,0.00246301,-18288.3,366.439
6.67749e-07,0.00246118,-18300.3,366.439
6.67849e-07,0.00245935,-18312.4,366.439
6.67949e-07,0.00245752,-18324.5,366.439
6.68049e-07,0.00245568,-18336.6,366.439
6.68149e-07,0.00245385,-18348.6,366.439
6.68249e-07,0.00245201,-18360.7,366.439
6.68349e-07,0.00245018,-18372.8,366.439
6.68449e-07,0.00244834,-18384.9,366.439
6.68549e-07,0.0024465,-18396.9,366.439
6.68649e-07,0.00244466,-18409,366.439
6.68749e-07,0.00244282,-18421.1,366.439
6.68849e-07,0.00244098,-18433.2,366.439
6.68949e-07,0.00243913,-18445.2,366.439
6.69049e-07,0.00243729,-18457.3,366.439
6.69149e-07,0.00243544,-18469.4,366.439
6.69249e-07,0.00243359,-18481.5,366.439
6.69349e-07,0.00243174,-18493.6,366.439
6.69449e-07,0.00242989,-18505.6,366.439
6.69549e-07,0.00242804,-18517.7,366.439
6.69649e-07,0.00242619,-18529.8,366.439
6.69749e-07,0.00242434,-18541.9,366.439
6.69849e-07,0.00242248,-18553.9,366.439
6.69949e-07,0.00242063,-18566,366.439
6.70049e-07,0.00241877,-18578.1,366.439
6.70149e-07,0.00241691,-18590.2,366.439
6.70249e-07,0.00241505,-18602.2,366.439
6.70349e-07,0.00241319,-18614.3,366.439
6.70449e-07,0.00241133,-18626.4,366.439
6.70549e-07,0.00240946,-18638.5,366.439
6.70649e-07,0.0024076,-18650.5,366.439
6.70749e-07,0.00240573,-18662.6,366.439
6.70849e-07,0.00240387,-18674.7,366.439
6.70949e-07,0.002402,-18686.8,366.439
6.71049e-07,0.00240013,-18698.8,366.439
6.71149e-07,0.00239826,-18710.9,366.439
6.71249e-07,0.00239639,-18723,366.439
6.71349e-07,0.00239451,-18735.1,366.439
6.71449e-07,0.00239264,-18747.2,366.439
6.71549e-07,0.00239077,-18759.2,366.439
6.71649e-07,0.00238889,-18771.3,366.439
6.71749e-07,0.00238701,-18783.4,366.439
6.71849e-07,0.00238513,-18795.5,366.439
6.71949e-07,0.00238325,-18807.5,366.439
6.72049e-07,0.00238137,-18819.6,366.439
6.72149e-07,0.00237949,-18831.7,366.439
